gene_IDs,DMSO,BPA
ENSG00000006756,5.196789737,5.276651681
ENSG00000116584,4.901151344,5.628136489
ENSG00000018610,5.338062588,5.33209046
ENSG00000187735,9.967027133,9.803174274
ENSG00000240846,9.724396446,9.530739978
ENSG00000116288,12.65691757,12.53009717
ENSG00000236469,4.664989804,5.024969048
ENSG00000181026,5.759902864,6.015847434
ENSG00000184564,4.909084713,4.742209668
ENSG00000204257,6.032245971,6.334546237
ENSG00000131779,8.716438577,9.144242251
ENSG00000204472,4.261844839,3.203227331
ENSG00000104365,7.695379937,7.731665353
ENSG00000257093,8.392329266,8.349999192
ENSG00000168916,6.790333352,6.44963276
ENSG00000187848,4.48897526,4.454562923
ENSG00000106526,4.343221514,4.300581485
ENSG00000276788,11.15683815,11.0090679
ENSG00000120341,3.654710045,4.05526886
ENSG00000184058,2.849370886,2.524955988
ENSG00000132681,8.57957723,8.563951016
ENSG00000158717,4.194239743,4.295078377
ENSG00000164362,4.18390613,4.22868685
ENSG00000236969,5.643927182,5.669501659
ENSG00000140044,10.18370771,10.13141213
ENSG00000093167,8.18242915,8.132011978
ENSG00000100852,6.70308739,6.650872391
ENSG00000138074,8.481864763,8.584944779
ENSG00000168036,11.52641131,11.44848718
ENSG00000185420,4.66482807,4.600857611
ENSG00000198538,6.883736459,6.751617546
ENSG00000071889,7.830283355,7.903402907
ENSG00000257702,9.555512917,9.44532184
ENSG00000127837,9.485371073,9.57715908
ENSG00000145335,8.502933603,8.526041101
ENSG00000275585,3.317030573,3.241693828
ENSG00000276832,6.830086821,5.063506723
ENSG00000152382,7.186882318,6.992380278
ENSG00000259959,5.505500876,5.4853309
ENSG00000139514,5.466112987,5.480019522
ENSG00000213930,8.994682408,9.07906571
ENSG00000203485,6.203316035,6.328130494
ENSG00000171612,9.683696639,9.700738328
ENSG00000184351,2.918649899,2.39053173
ENSG00000159399,5.173580425,5.339947887
ENSG00000146263,3.756720545,3.851433908
ENSG00000205755,4.296122433,3.746461808
ENSG00000108654,12.40387572,12.49962733
ENSG00000174365,9.896098593,9.867029679
ENSG00000254647,2.8483643,2.743892165
ENSG00000253641,2.343476952,2.416673433
ENSG00000123575,9.118386435,9.300607376
ENSG00000279051,2.45416054,2.605203232
ENSG00000155846,5.022785055,5.353141249
ENSG00000144152,4.684570285,4.995634799
ENSG00000113296,3.518914662,3.560483047
ENSG00000147010,7.616263106,7.754852909
ENSG00000236810,7.178653665,7.24278431
ENSG00000185053,3.31305929,3.3268918
ENSG00000267221,3.804024674,4.922748207
ENSG00000165730,2.372605845,2.67371301
ENSG00000254401,3.240464598,4.019062445
ENSG00000163960,5.886754744,5.703486647
ENSG00000143476,4.724025553,4.947057038
ENSG00000196126,8.244661952,8.363265646
ENSG00000100029,7.195019278,7.216897518
ENSG00000148411,7.714448697,7.695498716
ENSG00000104299,9.020673502,8.978919892
ENSG00000240518,7.743856111,7.668953266
ENSG00000122641,5.082696296,5.122158808
ENSG00000185730,8.070611411,7.940617514
ENSG00000186952,2.445540054,2.343717616
ENSG00000237037,5.692433288,5.756409048
ENSG00000082516,8.085440608,7.747380412
ENSG00000055813,3.689075519,3.864164351
ENSG00000237765,5.324207253,5.496030017
ENSG00000140285,4.473047886,4.218481266
ENSG00000219102,5.098741595,4.930964948
ENSG00000100644,9.011781906,9.089102276
ENSG00000182858,7.37473686,7.45142656
ENSG00000100815,8.719764234,8.73040523
ENSG00000273344,7.170845701,7.133547284
ENSG00000196544,7.893466112,7.843286704
ENSG00000215241,2.669250174,2.461548447
ENSG00000226479,7.768543733,7.674204459
ENSG00000109062,12.3335405,12.33207135
ENSG00000165959,9.372977994,9.251031976
ENSG00000167613,4.261512829,5.416799404
ENSG00000102897,8.498856448,8.429898107
ENSG00000257985,3.811045932,4.643555696
ENSG00000114859,6.022719713,6.402925599
ENSG00000205903,3.374087705,3.700962538
ENSG00000259162,5.204614639,5.267254958
ENSG00000163319,2.7726207,2.674959602
ENSG00000260765,10.23717101,10.28597991
ENSG00000273783,5.532390606,5.467671267
ENSG00000197779,1.989678462,2.366604992
ENSG00000199785,4.329878547,4.290673795
ENSG00000089048,6.931554503,6.852151057
ENSG00000232237,7.549068008,7.754730246
ENSG00000179195,9.999323578,10.04139181
ENSG00000103353,9.102472027,8.965302161
ENSG00000225742,3.343995581,2.311027183
ENSG00000166016,9.473653642,9.494080112
ENSG00000146112,8.514432953,8.614271748
ENSG00000149435,4.980982974,5.009648107
ENSG00000130005,10.32355469,10.36548897
ENSG00000179886,6.079334413,6.109001958
ENSG00000160602,3.81132367,4.228612983
ENSG00000103067,9.701189151,9.819718106
ENSG00000168944,6.113594395,6.05620819
ENSG00000159259,4.996673581,5.183105097
ENSG00000233776,3.700737328,3.151632237
ENSG00000172775,7.224124568,7.193530094
ENSG00000214765,6.160848763,6.011997155
ENSG00000160949,6.357523096,6.087655921
ENSG00000187164,8.984083391,9.090532298
ENSG00000090565,9.15294366,9.266648187
ENSG00000156467,12.54738064,12.46917253
ENSG00000261441,5.36905272,5.184096676
ENSG00000223646,2.803214187,3.592375741
ENSG00000188152,6.167980327,6.382090427
ENSG00000187051,9.301928365,9.269070581
ENSG00000196968,5.490951698,5.361821111
ENSG00000265787,3.615163222,3.598615641
ENSG00000236394,4.67044972,4.156283725
ENSG00000269834,9.927306501,9.866663069
ENSG00000006831,9.12495575,9.156022392
ENSG00000178896,9.3699521,9.417929223
ENSG00000215440,8.684991516,8.945559303
ENSG00000156017,3.352993189,3.384597121
ENSG00000230316,4.88815517,4.993259957
ENSG00000100106,3.404364356,3.672949332
ENSG00000186827,3.534848248,3.343171519
ENSG00000198604,6.263577179,6.302547078
ENSG00000111348,3.991221814,4.272246831
ENSG00000135740,1.133095319,2.089134651
ENSG00000103150,5.889247523,6.041492289
ENSG00000261570,1.581363538,2.669910974
ENSG00000123130,6.958348579,7.08710097
ENSG00000186051,3.373943001,3.059446401
ENSG00000117569,6.061482995,6.09647759
ENSG00000157216,5.090503026,5.382105038
ENSG00000100058,2.965507006,3.376224935
ENSG00000150760,7.496962365,7.39065925
ENSG00000213626,2.399345516,2.289181038
ENSG00000157077,2.937359336,2.287202764
ENSG00000088876,5.900426677,6.080327989
ENSG00000187690,12.59882138,12.54953295
ENSG00000143164,6.159123128,5.969289371
ENSG00000232827,4.797577214,4.737552455
ENSG00000233155,4.483663421,4.196179443
ENSG00000044115,7.640927752,7.71113859
ENSG00000184117,10.00952441,9.987073524
ENSG00000135740,6.391171888,6.691137394
ENSG00000221947,7.438729037,7.690795635
ENSG00000236364,1.766270595,2.294802184
ENSG00000198805,10.1470119,10.22320879
ENSG00000227308,3.132316474,2.856652109
ENSG00000055070,7.41165909,7.463907573
ENSG00000169118,5.219053978,5.281264002
ENSG00000139974,5.203366683,5.337362933
ENSG00000089818,5.487484025,5.662122698
ENSG00000187013,5.837882408,5.946327822
ENSG00000137135,4.407988212,5.028568035
ENSG00000160471,4.394820898,4.783311831
ENSG00000103852,2.636004141,2.286645097
ENSG00000214194,8.842667169,8.817436855
ENSG00000233859,8.719334754,8.739898774
ENSG00000156110,9.016756672,8.94697874
ENSG00000254039,6.087175326,6.244262146
ENSG00000135925,2.552346714,1.980483536
ENSG00000100292,10.31096998,10.39218904
ENSG00000207313,4.26989947,3.799150805
ENSG00000206187,2.121667444,2.762849045
ENSG00000134962,5.895070461,6.094979697
ENSG00000135314,4.740157358,5.064475319
ENSG00000101928,5.906966453,6.182615606
ENSG00000169242,9.451624707,9.478639206
ENSG00000181072,6.047566596,6.001868518
ENSG00000135624,11.26353274,11.25567426
ENSG00000123453,9.612897775,9.622465978
ENSG00000182903,7.752523259,7.686991358
ENSG00000113318,8.148464784,7.95869834
ENSG00000148735,1.645956855,2.036590301
ENSG00000174799,5.408684916,5.619383809
ENSG00000023330,8.925553495,8.93802514
ENSG00000198270,7.580569183,7.473897756
ENSG00000203618,4.830226624,4.867092497
ENSG00000108587,7.488019821,7.35820246
ENSG00000221859,7.104363834,6.616450331
ENSG00000178078,8.155934724,8.189982548
ENSG00000082153,5.901270117,6.035302245
ENSG00000205838,2.709251647,2.540029101
ENSG00000182648,4.724463883,4.690954201
ENSG00000260526,3.85384071,3.807005963
ENSG00000235979,3.354764503,2.644572047
ENSG00000021488,4.79924667,4.684609771
ENSG00000134697,9.008249808,8.964009199
ENSG00000070886,2.790572912,2.097499508
ENSG00000011590,5.84124875,5.173704529
ENSG00000278129,6.678737265,6.684250775
ENSG00000228938,10.165235,10.09354783
ENSG00000232838,10.31322337,10.27128829
ENSG00000183260,2.812490071,2.023610692
ENSG00000143457,8.126508472,8.137711952
ENSG00000207460,9.392763494,9.383633778
ENSG00000101294,5.25320071,5.136302589
ENSG00000227017,3.66030684,2.870124348
ENSG00000165092,10.10781138,10.26850245
ENSG00000248323,3.644629843,3.368219965
ENSG00000107949,4.345928471,4.496351118
ENSG00000214860,6.29409287,6.495186845
ENSG00000181638,7.43307258,7.484403324
ENSG00000159495,3.344575256,2.774263334
ENSG00000117877,7.78035622,7.945350577
ENSG00000128165,6.827410611,6.940939187
ENSG00000165376,3.356952961,3.649786891
ENSG00000119801,10.69187345,10.75973796
ENSG00000132881,2.983196145,3.419998441
ENSG00000138778,4.490085581,4.664874877
ENSG00000151882,4.652259271,4.536397014
ENSG00000144401,7.457786073,7.495285689
ENSG00000105711,4.910433639,5.032112824
ENSG00000253710,8.862833827,8.724174977
ENSG00000184357,3.138429717,3.117633043
ENSG00000137494,4.433079626,3.954470743
ENSG00000152926,5.918446086,6.095266076
ENSG00000141738,6.051595231,6.353041271
ENSG00000242808,0.891413368,1.774221104
ENSG00000275038,2.301473809,2.760733909
ENSG00000123739,9.361383092,9.227714698
ENSG00000116824,2.267541844,3.507251007
ENSG00000145040,5.672450778,5.86162281
ENSG00000107960,8.101574681,8.102494136
ENSG00000162086,7.431789833,7.444774681
ENSG00000151500,8.220955342,8.084096131
ENSG00000100867,7.187472365,7.310645024
ENSG00000183751,5.669777198,5.878830317
ENSG00000164758,6.263440616,6.246218219
ENSG00000139648,2.856309774,3.05889436
ENSG00000103429,8.715164546,8.75198588
ENSG00000235629,2.855870401,4.218462243
ENSG00000146067,6.246495142,6.633999808
ENSG00000114388,8.679606756,8.674106933
ENSG00000241399,9.146514052,9.046435521
ENSG00000076604,7.973861984,7.955387363
ENSG00000184205,7.020074437,6.870541693
ENSG00000260339,3.051284911,2.517218509
ENSG00000130066,6.567652684,6.601003436
ENSG00000080493,7.305679777,7.125556575
ENSG00000102908,8.319463892,8.196900186
ENSG00000169894,6.357346887,6.645869318
ENSG00000168004,6.804825758,7.037283803
ENSG00000250258,2.741142091,2.304181761
ENSG00000175063,5.309368283,5.515145174
ENSG00000105875,7.746045492,8.268761535
ENSG00000249581,2.971303312,0.441616594
ENSG00000196821,8.40405983,8.363333803
ENSG00000052749,7.160210925,7.159239136
ENSG00000249421,1.983739293,2.016889072
ENSG00000139144,5.226100978,5.189588158
ENSG00000139722,7.354357954,7.399721683
ENSG00000258101,3.506422662,3.357082636
ENSG00000183709,4.666103694,4.562102636
ENSG00000233017,4.447691942,4.160427471
ENSG00000259203,2.015289222,1.823198196
ENSG00000117148,7.928644617,8.054526348
ENSG00000182326,10.15637668,10.26216047
ENSG00000044446,9.696132482,9.684383879
ENSG00000259251,3.932982922,3.514925383
ENSG00000120948,6.490128533,6.648780537
ENSG00000099984,10.07950643,10.21237707
ENSG00000197125,6.107421261,6.085021412
ENSG00000075035,5.857508349,5.654746273
ENSG00000101473,8.964796288,8.979115915
ENSG00000075213,5.020985613,5.10778496
ENSG00000160055,5.824500778,5.965139909
ENSG00000196363,3.14268986,2.56804352
ENSG00000261760,7.209352471,7.018804821
ENSG00000235492,3.731085239,2.570490529
ENSG00000173237,4.021393605,3.995842953
ENSG00000197647,5.481626219,5.557536409
ENSG00000203825,7.092259568,6.878168735
ENSG00000136488,4.333741171,3.784861674
ENSG00000106714,4.713390895,4.622976215
ENSG00000272589,6.709408798,6.992231488
ENSG00000197457,4.38213427,4.401167729
ENSG00000188408,3.218932478,2.117815748
ENSG00000177058,9.203195683,9.108132208
ENSG00000143320,6.223886331,6.085504107
ENSG00000215483,3.999981361,3.39396567
ENSG00000225545,3.027248918,1.899660651
ENSG00000267283,7.143478688,7.401541685
ENSG00000141198,8.95657228,8.989520627
ENSG00000231170,5.787730343,5.59469015
ENSG00000197887,4.00436941,3.343465708
ENSG00000215559,9.618869995,9.781271144
ENSG00000136888,11.2365364,11.36893028
ENSG00000160200,13.10392844,13.35680717
ENSG00000132155,9.051650633,9.163476561
ENSG00000120129,11.02766572,10.95010153
ENSG00000181617,0.932081832,1.949128103
ENSG00000174695,8.581968748,8.550131588
ENSG00000135111,3.579698094,3.887252996
ENSG00000150630,5.515332653,5.68088724
ENSG00000255135,7.212411655,7.317171495
ENSG00000167004,11.38399923,11.37717423
ENSG00000059588,7.020094834,7.211433501
ENSG00000124102,5.386628767,5.552035619
ENSG00000101412,4.421755748,4.735824795
ENSG00000204839,6.803806509,7.179399744
ENSG00000140941,8.348345705,8.369135021
ENSG00000058729,3.626904003,3.500507176
ENSG00000112530,4.567271895,5.938327419
ENSG00000116455,7.47070158,7.6545372
ENSG00000118579,3.694556332,3.755853449
ENSG00000260625,2.805082159,2.90387137
ENSG00000100505,3.140220169,3.206652491
ENSG00000206145,2.164339552,2.482745689
ENSG00000261465,3.24903031,3.497401962
ENSG00000201643,4.149876734,4.03299945
ENSG00000106852,0.35247414,1.687631622
ENSG00000173915,13.8362751,13.85237826
ENSG00000068654,7.486580424,7.426073333
ENSG00000179295,9.396527174,9.39097574
ENSG00000091157,9.280573535,9.130568765
ENSG00000280197,7.75772008,8.002340321
ENSG00000205559,6.288926615,6.382156987
ENSG00000279331,2.314998141,3.084335473
ENSG00000043143,6.305497207,6.303674901
ENSG00000150867,8.122525622,7.970175719
ENSG00000165661,6.185398816,6.177832457
ENSG00000115904,4.490290218,4.609238668
ENSG00000154222,7.936193725,8.045892426
ENSG00000182782,2.15705928,3.132696261
ENSG00000167106,11.87008334,11.86881525
ENSG00000228655,5.380145751,5.683435743
ENSG00000198265,7.266393164,7.339673598
ENSG00000140505,10.01566719,10.09610395
ENSG00000256448,2.316273499,2.496282252
ENSG00000181751,7.652837761,7.582214172
ENSG00000234869,8.123642454,8.05184763
ENSG00000257286,3.186395725,2.630955236
ENSG00000163950,9.203743715,9.216919041
ENSG00000143387,6.328727989,6.520476472
ENSG00000124783,9.01509051,8.9179929
ENSG00000163694,9.329949325,9.258759387
ENSG00000170128,6.489314701,6.393670569
ENSG00000246451,3.894560645,4.15258129
ENSG00000237976,5.054271008,4.735782328
ENSG00000135119,3.331680738,3.207966003
ENSG00000111361,9.770654713,9.775667373
ENSG00000154856,3.895474175,3.756741638
ENSG00000082269,4.340607239,4.098817477
ENSG00000241399,9.604503209,9.57877211
ENSG00000137502,5.002144042,4.915873498
ENSG00000224760,5.955204753,5.580808498
ENSG00000099785,7.168635285,7.242366023
ENSG00000223652,4.119040663,3.066181005
ENSG00000093000,5.55878149,5.558771004
ENSG00000095319,5.459447895,5.516550515
ENSG00000164761,11.03186236,11.02827648
ENSG00000143507,5.710832266,4.9193726
ENSG00000101670,6.700288389,6.582103243
ENSG00000254396,3.365170588,2.081908874
ENSG00000101843,9.247101095,9.135086326
ENSG00000256614,3.706676001,3.746287971
ENSG00000156256,7.987302158,7.89285672
ENSG00000203667,9.744641732,9.593725676
ENSG00000143418,11.31546639,11.30321973
ENSG00000196273,8.29621354,7.999935086
ENSG00000158292,5.527435543,5.501505613
ENSG00000269699,3.123571088,2.303449479
ENSG00000204584,4.233585348,4.402725275
ENSG00000115561,4.57543691,4.384426464
ENSG00000073910,11.23012866,11.11622397
ENSG00000228716,7.778981771,7.806068202
ENSG00000231073,3.444131414,2.91183478
ENSG00000074356,7.990838308,7.980797132
ENSG00000185591,7.534926573,7.488197371
ENSG00000105605,3.008741776,2.492290053
ENSG00000134899,9.722897365,9.766801186
ENSG00000170419,4.007051608,4.060165433
ENSG00000227388,2.63596907,2.696318205
ENSG00000148153,7.42205318,7.368644831
ENSG00000166123,7.452051538,7.379535494
ENSG00000054116,9.763210195,9.779711179
ENSG00000249859,3.832254979,4.329163399
ENSG00000135976,4.293108652,4.567113833
ENSG00000158258,1.681200758,2.49987889
ENSG00000164197,8.43823777,8.747954091
ENSG00000033178,3.096823806,3.338239151
ENSG00000232118,2.080581753,2.720127682
ENSG00000108479,8.597553458,8.676022381
ENSG00000100380,9.317854973,9.186047599
ENSG00000188581,10.5591884,10.46366428
ENSG00000265967,5.568746784,5.892944967
ENSG00000234892,1.002254833,2.479616556
ENSG00000066739,7.001655426,6.875923436
ENSG00000133318,8.007699721,7.997547443
ENSG00000197943,3.349798163,3.068804451
ENSG00000198455,9.56833776,9.496955044
ENSG00000136811,7.015130778,7.1639377
ENSG00000009790,4.903359753,4.394947545
ENSG00000109472,10.49675343,10.50836505
ENSG00000182175,4.803089572,4.871755636
ENSG00000253552,2.531755947,2.474545139
ENSG00000228999,1.190096308,2.308583463
ENSG00000213023,3.391878766,3.793073098
ENSG00000196169,0.703617822,2.993911304
ENSG00000206159,3.133332791,3.104581577
ENSG00000139354,5.097549559,4.77540949
ENSG00000010292,8.697862826,8.809058466
ENSG00000242781,3.147377676,3.304212858
ENSG00000225850,4.795244618,5.022773802
ENSG00000128578,4.267399048,4.46637381
ENSG00000213096,4.710648747,4.898367613
ENSG00000085872,5.885017581,6.079016834
ENSG00000236153,3.283828542,2.977070708
ENSG00000251017,4.4218469,4.132385297
ENSG00000087266,3.433664219,3.502528093
ENSG00000156508,12.52864154,12.57644228
ENSG00000053371,12.0307502,12.02664657
ENSG00000143198,12.17442726,12.23023647
ENSG00000164363,4.082780891,4.150630203
ENSG00000139737,6.691604158,6.776920164
ENSG00000270641,2.540619891,2.881947582
ENSG00000185650,10.74902824,10.7196251
ENSG00000143627,8.065906866,8.068721483
ENSG00000234323,3.382795148,3.044694436
ENSG00000100836,11.59483979,11.78875971
ENSG00000247626,3.039599593,3.380548281
ENSG00000232677,6.63463643,6.636243745
ENSG00000189430,4.159316507,3.426006831
ENSG00000203499,7.102136862,6.638269035
ENSG00000225151,9.560629684,9.694289695
ENSG00000251655,7.894887027,7.92636993
ENSG00000224897,2.139291636,2.211596989
ENSG00000204348,7.786949456,8.00702882
ENSG00000103423,10.6897228,10.80801327
ENSG00000196458,3.795679687,3.720274733
ENSG00000204623,6.882962699,7.222530517
ENSG00000116171,7.707040521,7.582595109
ENSG00000273062,3.85976699,3.730896681
ENSG00000071127,8.183981885,8.197756383
ENSG00000164647,7.01299259,7.038639868
ENSG00000115129,11.27588057,11.32215574
ENSG00000136816,6.211064922,6.302456224
ENSG00000231683,5.749275139,5.458111086
ENSG00000124787,7.640737315,7.637535219
ENSG00000243797,10.13450379,10.04744299
ENSG00000170421,11.34719139,11.39287806
ENSG00000198923,7.690359969,7.450042092
ENSG00000101191,5.627608733,5.812587699
ENSG00000147394,2.803238178,2.976715722
ENSG00000128607,6.078379104,6.190128967
ENSG00000197903,10.02694362,10.0436093
ENSG00000267475,5.381715823,5.536617797
ENSG00000103269,10.34990787,10.37270484
ENSG00000144134,3.660614085,3.923467107
ENSG00000121644,8.628491919,8.790402002
ENSG00000075239,11.52364841,11.50747856
ENSG00000225733,5.755696889,5.740077652
ENSG00000205426,13.76605397,13.9287894
ENSG00000236676,6.075235218,6.473769629
ENSG00000184465,2.985959134,3.597499918
ENSG00000213700,12.32383076,12.37664525
ENSG00000122912,8.380181426,8.507415034
ENSG00000273888,2.584564856,2.605721676
ENSG00000228065,4.182969538,4.131548863
ENSG00000130988,10.37146586,10.21042654
